Fund,Sector,Country,Percent,Date,ISIN
Jupiter European Opportunities,Europe,Spain,3.42,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Sweden,1.9,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Switzerland,8.49,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,UK,24.53,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Cash/Cash Equiv.,3.87,30/06/2014,GB0000197722
Jupiter Green,Sector Specialist: Environmental,Austria,2.28,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Denmark,5.29,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,France,3.29,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Germany,2.76,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Netherlands,0.89,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Norway,1.83,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Spain,2.34,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Sweden,0.98,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,UK,24.45,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Australia,0.9,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,China,1.52,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Hong Kong,1.4,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Japan,8.76,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Singapore,0.36,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Canada,7.38,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,USA,35.47,30/06/2014,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Cash/Cash Equiv.,0.1,30/06/2014,GB00B120GL77
Jupiter Primadona Growth,Global,Ireland,5.96,30/06/2014,GB00BFD3V961
Jupiter Primadona Growth,Global,UK,66.56,30/06/2014,GB00BFD3V961
Jupiter Primadona Growth,Global,Far East & Pacific Region,4.79,30/06/2014,GB00BFD3V961
Jupiter Primadona Growth,Global,Japan,4.29,30/06/2014,GB00BFD3V961
Jupiter Primadona Growth,Global,USA,16.43,30/06/2014,GB00BFD3V961
Jupiter Primadona Growth,Global,Cayman Islands,0.13,30/06/2014,GB00BFD3V961
Jupiter Primadona Growth,Global,Latin America Region,1.37,30/06/2014,GB00BFD3V961
Jupiter Primadona Growth,Global,Cash/Cash Equiv.,0.47,30/06/2014,GB00BFD3V961
Jupiter US Smaller Companies,North American Smaller Companies,USA,97.25,30/06/2014,GB0003463402
Jupiter US Smaller Companies,North American Smaller Companies,Cash/Cash Equiv.,2.75,30/06/2014,GB0003463402
Jupiter US Smaller Companies,North American Smaller Companies,Fixed Interest,0,30/06/2014,GB0003463402
Juridica Investments,Sector Specialist: Litigation,Not reported,,,
JZ Capital Partners,Split Capital Trust,Not reported,,,
Kennedy Wilson Europe Real Estate,Property Direct - Europe,Not reported,,,
Keystone,UK All Companies,Switzerland,5.78,30/06/2014,GB0004912068
Keystone,UK All Companies,UK,83.12,30/06/2014,GB0004912068
Keystone,UK All Companies,USA,4.72,30/06/2014,GB0004912068
Keystone,UK All Companies,Cash/Cash Equiv.,6.38,30/06/2014,GB0004912068
Kings Arms Yard VCT,VCT Generalist,Not reported,,,
Law Debenture Corporation,Global,Denmark,0.43,30/06/2014,GB0031429219
Law Debenture Corporation,Global,France,1.14,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Germany,1.79,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Netherlands,0.18,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Norway,0.01,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Spain,0.41,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Sweden,0.19,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Switzerland,1.88,30/06/2014,GB0031429219
Law Debenture Corporation,Global,UK,70,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Far East & Pacific Region,5.57,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Japan,2.54,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Brazil,1,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Canada,0.92,30/06/2014,GB0031429219
Law Debenture Corporation,Global,USA,7.68,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Cash/Cash Equiv.,6.26,30/06/2014,GB0031429219
Law Debenture Corporation,Global,Fixed Interest,0,30/06/2014,GB0031429219
London & St Lawrence,Global Equity Income,Not reported,,,
Lowland,UK Equity Income,Germany,1.65,30/06/2014,GB0005368062
Lowland,UK Equity Income,Ireland,4,30/06/2014,GB0005368062
Lowland,UK Equity Income,UK,91.07,30/06/2014,GB0005368062
Lowland,UK Equity Income,Canada,2.41,30/06/2014,GB0005368062
Lowland,UK Equity Income,USA,0.66,30/06/2014,GB0005368062
Lowland,UK Equity Income,Cash/Cash Equiv.,0.18,30/06/2014,GB0005368062
Lowland,UK Equity Income,Fixed Interest,0.03,30/06/2014,GB0005368062
Ludgate Environmental,Sector Specialist: Environmental,Not reported,,,
M&G High Income,Split Capital Trust,UK,89,30/06/2014,GB0005532709
M&G High Income,Split Capital Trust,USA,2,30/06/2014,GB0005532709
M&G High Income,Split Capital Trust,Cash/Cash Equiv.,2,30/06/2014,GB0005532709
M&G High Income,Split Capital Trust,Fixed Interest,7,30/06/2014,GB0005532709
M&G High Income Inc & Gth Unit,Split Capital Trust,Not reported,,,
M&G High Income Package Unit,UK Equity & Bond Income,Not reported,,,
Macau Property Opportunities,Property Direct - Asia Pacific,Not reported,,,
Majedie,Global,France,1.45,30/06/2014,GB0005555221
Majedie,Global,Germany,0.81,30/06/2014,GB0005555221
Majedie,Global,Ireland,20.61,30/06/2014,GB0005555221
Majedie,Global,Italy,1.48,30/06/2014,GB0005555221
Majedie,Global,Netherlands,0.84,30/06/2014,GB0005555221
Majedie,Global,Norway,0.19,30/06/2014,GB0005555221
Majedie,Global,Spain,0.14,30/06/2014,GB0005555221
Majedie,Global,UK,71.42,30/06/2014,GB0005555221
Majedie,Global,Japan,0.18,30/06/2014,GB0005555221
Majedie,Global,USA,0.87,30/06/2014,GB0005555221
Majedie,Global,Cash/Cash Equiv.,2.01,30/06/2014,GB0005555221
Majedie,Global,Fixed Interest,0,30/06/2014,GB0005555221
Martin Currie Global Portfolio,Global,Belgium,1.15,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,France,5.89,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Germany,1.44,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Italy,0.87,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Norway,2.73,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Switzerland,3.54,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,UK,14.4,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Australia,1.49,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,China,1.04,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Hong Kong,1.95,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Indonesia,1.02,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Japan,6.35,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Singapore,4.37,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Canada,1.61,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,USA,50.33,30/06/2014,GB0005372411
Martin Currie Global Portfolio,Global,Cash/Cash Equiv.,1.82,30/06/2014,GB0005372411
Martin Currie Pacific,Asia Pacific - Including Japan,India,3.41,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,UK,3.2,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Australia,12.65,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Hong Kong,25.51,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Indonesia,0.39,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Japan,24.66,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Malaysia,2.49,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Singapore,6.55,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,South Korea,9.22,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Taiwan,7.51,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Thailand,1.73,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Cash/Cash Equiv.,2.45,30/06/2014,GB0005695126
Martin Currie Pacific,Asia Pacific - Including Japan,Fixed Interest,0.23,30/06/2014,GB0005695126
Marwyn Value Investors,Global Smaller Companies,Not reported,,,
Marwyn Value Investors B shares,Global Smaller Companies,Not reported,,,
Maven Income and Growth VCT,VCT Generalist,Not reported,,,
Maven Income and Growth VCT 2,VCT Generalist,Not reported,,,
Maven Income and Growth VCT 3,VCT Generalist,Not reported,,,
Maven Income and Growth VCT 4,VCT Generalist,Not reported,,,
Maven Income and Growth VCT 4 C shares,VCT Generalist Pre Qualifying,Not reported,,,
Maven Income and Growth VCT 5,VCT Generalist,Not reported,,,
MedicX,Property Specialist,Not reported,,,
Mercantile,UK All Companies,UK,90,30/06/2014,GB0005794036
Mercantile,UK All Companies,Cash/Cash Equiv.,10,30/06/2014,GB0005794036
Mercantile,UK All Companies,Fixed Interest,0,30/06/2014,GB0005794036
Merchants,UK Equity Income,UK,97.9,30/06/2014,GB0005800072
Merchants,UK Equity Income,Cash/Cash Equiv.,2.1,30/06/2014,GB0005800072
Mid Wynd International,Global,Botswana,0.92,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Kenya,1.85,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Kazakhstan,0.01,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Turkey,1.21,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,France,4.4,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Germany,5.34,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Greece,0.14,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Ireland,1.95,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Luxembourg,1.75,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Netherlands,0.24,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Switzerland,3.02,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,UK,9.93,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,China,1.63,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Hong Kong,3.35,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Japan,15.88,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Singapore,6.4,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Egypt,1.34,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,USA,34.88,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Bermuda,1.41,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Cayman Islands,2.08,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Cash/Cash Equiv.,1.89,30/06/2014,GB00B6VTTK07
Mid Wynd International,Global,Fixed Interest,0.38,30/06/2014,GB00B6VTTK07
Midas Income & Growth,Global Equity Income,European Developed,3,30/06/2014,GB0008769993
Midas Income & Growth,Global Equity Income,UK,92,30/06/2014,GB0008769993
Midas Income & Growth,Global Equity Income,USA,1,30/06/2014,GB0008769993
Midas Income & Growth,Global Equity Income,Cash/Cash Equiv.,1,30/06/2014,GB0008769993
Midas Income & Growth,Global Equity Income,Fixed Interest,3,30/06/2014,GB0008769993
Middlefield Canadian Income,North America,Not reported,,,
Mithras,Private Equity,Not reported,,,
Miton Worldwide Growth,Global,European Developed,17.56,30/06/2014,GB0034365949
Miton Worldwide Growth,Global,UK,22.05,30/06/2014,GB0034365949
Miton Worldwide Growth,Global,Far East & Pacific Region,24.31,30/06/2014,GB0034365949
Miton Worldwide Growth,Global,Japan,10.63,30/06/2014,GB0034365949
Miton Worldwide Growth,Global,Other North America,14.81,30/06/2014,GB0034365949
Miton Worldwide Growth,Global,Cash/Cash Equiv.,8.66,30/06/2014,GB0034365949
Miton Worldwide Growth,Global,Fixed Interest,1.98,30/06/2014,GB0034365949
Mobeus Income & Growth 2 VCT,VCT Generalist,Not reported,,,
Mobeus Income & Growth 4 VCT,VCT Generalist,Not reported,,,
Mobeus Income & Growth VCT,VCT Generalist,Not reported,,,
Monks,Global,South Africa,1,30/06/2014,GB0030517261
Monks,Global,India,1,30/06/2014,GB0030517261
Monks,Global,European Emerging,2,30/06/2014,GB0030517261
Monks,Global,Russia,1,30/06/2014,GB0030517261
Monks,Global,Turkey,1,30/06/2014,GB0030517261
Monks,Global,Denmark,4,30/06/2014,GB0030517261
Monks,Global,Finland,2,30/06/2014,GB0030517261
Monks,Global,France,2,30/06/2014,GB0030517261
Monks,Global,Germany,4,30/06/2014,GB0030517261
Monks,Global,Luxembourg,1,30/06/2014,GB0030517261
Monks,Global,Norway,3,30/06/2014,GB0030517261
Monks,Global,Switzerland,3,30/06/2014,GB0030517261
Monks,Global,UK,21,30/06/2014,GB0030517261
Monks,Global,Australia,2,30/06/2014,GB0030517261
Monks,Global,China,1,30/06/2014,GB0030517261
Monks,Global,Japan,5,30/06/2014,GB0030517261
Monks,Global,New Zealand,2,30/06/2014,GB0030517261
Monks,Global,South Korea,1,30/06/2014,GB0030517261
Monks,Global,Taiwan,2,30/06/2014,GB0030517261
Monks,Global,Brazil,1,30/06/2014,GB0030517261
Monks,Global,Canada,3,30/06/2014,GB0030517261
Monks,Global,USA,30,30/06/2014,GB0030517261
Monks,Global,Bermuda,1,30/06/2014,GB0030517261
Monks,Global,Cash/Cash Equiv.,3,30/06/2014,GB0030517261
Monks,Global,Fixed Interest,3,30/06/2014,GB0030517261
Montanaro European Smaller Companies,European Smaller Companies,Austria,3.95,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Belgium,1.87,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Denmark,2.8,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Finland,6.69,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,France,11.63,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Germany,21.22,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Greece,0.87,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Ireland,1.65,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Italy,7.7,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Norway,2.04,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Spain,4.61,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Sweden,17.07,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Switzerland,12.08,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Cash/Cash Equiv.,5.82,30/06/2014,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Fixed Interest,0,30/06/2014,GB0004543517
Montanaro UK Smaller Companies,UK Smaller Companies,UK,98.83,30/06/2014,GB0006007560
Montanaro UK Smaller Companies,UK Smaller Companies,Cash/Cash Equiv.,1.17,30/06/2014,GB0006007560
Montanaro UK Smaller Companies,UK Smaller Companies,Fixed Interest,0,30/06/2014,GB0006007560
Murray Income,UK Equity Income,France,4.68,30/06/2014,GB0006111123
Murray Income,UK Equity Income,Germany,0.97,30/06/2014,GB0006111123
Murray Income,UK Equity Income,Italy,2.72,30/06/2014,GB0006111123
Murray Income,UK Equity Income,Sweden,3.08,30/06/2014,GB0006111123
Murray Income,UK Equity Income,Switzerland,4.65,30/06/2014,GB0006111123
Murray Income,UK Equity Income,UK,81.25,30/06/2014,GB0006111123
Murray Income,UK Equity Income,USA,1.01,30/06/2014,GB0006111123
Murray Income,UK Equity Income,Cash/Cash Equiv.,1.64,30/06/2014,GB0006111123
Murray International,Global Equity Income,South Africa,1.83,30/06/2014,GB0006111909
Murray International,Global Equity Income,France,6.83,30/06/2014,GB0006111909
Murray International,Global Equity Income,Germany,0.05,30/06/2014,GB0006111909
Murray International,Global Equity Income,Italy,2.03,30/06/2014,GB0006111909
Murray International,Global Equity Income,Sweden,3.25,30/06/2014,GB0006111909
Murray International,Global Equity Income,Switzerland,6.97,30/06/2014,GB0006111909
Murray International,Global Equity Income,UK,13.39,30/06/2014,GB0006111909
Murray International,Global Equity Income,Australia,1,30/06/2014,GB0006111909
Murray International,Global Equity Income,China,1.9,30/06/2014,GB0006111909
Murray International,Global Equity Income,Hong Kong,2.28,30/06/2014,GB0006111909
Murray International,Global Equity Income,Indonesia,2.74,30/06/2014,GB0006111909
Murray International,Global Equity Income,Japan,1.98,30/06/2014,GB0006111909
Murray International,Global Equity Income,Malaysia,3.23,30/06/2014,GB0006111909
Murray International,Global Equity Income,Singapore,2.81,30/06/2014,GB0006111909
Murray International,Global Equity Income,Taiwan,5.5,30/06/2014,GB0006111909
Murray International,Global Equity Income,Thailand,0.82,30/06/2014,GB0006111909
Murray International,Global Equity Income,Brazil,8.18,30/06/2014,GB0006111909
Murray International,Global Equity Income,Chile,0.63,30/06/2014,GB0006111909
Murray International,Global Equity Income,Mexico,9.84,30/06/2014,GB0006111909
Murray International,Global Equity Income,Canada,4.08,30/06/2014,GB0006111909
Murray International,Global Equity Income,USA,9.54,30/06/2014,GB0006111909
Murray International,Global Equity Income,Bermuda,0.94,30/06/2014,GB0006111909
Murray International,Global Equity Income,Cash/Cash Equiv.,0.42,30/06/2014,GB0006111909
Murray International,Global Equity Income,Fixed Interest,9.76,30/06/2014,GB0006111909
NB Distressed Debt,Sector Specialist: Debt,Not reported,,,
NB Distressed Debt Extended Life shares,Sector Specialist: Debt,Not reported,,,
NB Distressed Debt New Global shares,Sector Specialist: Debt,Not reported,,,
NB Global Floating Rate Income,Sector Specialist: Debt,Not reported,,,
NB Global Floating Rate Income USD,Sector Specialist: Debt,Not reported,,,
Neptune-Calculus Income & Growth VCT,VCT Generalist,Not reported,,,
New City Energy,Sector Specialist: Commodities & Natural Resources,Not reported,,,
New City High Yield,UK Equity & Bond Income,European Developed,1,30/06/2014,JE00B1LZS514
New City High Yield,UK Equity & Bond Income,UK,13,30/06/2014,JE00B1LZS514
New City High Yield,UK Equity & Bond Income,USA,1,30/06/2014,JE00B1LZS514
New City High Yield,UK Equity & Bond Income,Cash/Cash Equiv.,2,30/06/2014,JE00B1LZS514
New City High Yield,UK Equity & Bond Income,Fixed Interest,83,30/06/2014,JE00B1LZS514
New India,Country Specialists: Asia Pacific,India,99.12,30/06/2014,GB0006048770
New India,Country Specialists: Asia Pacific,Cash/Cash Equiv.,0.88,30/06/2014,GB0006048770
NextEnergy Solar,Sector Specialist: Infrastructure - Renewable Energy,Not reported,,,
North American Income,North America,Canada,8.57,30/06/2014,GB0000293620
North American Income,North America,USA,79.05,30/06/2014,GB0000293620
North American Income,North America,Cash/Cash Equiv.,4.94,30/06/2014,GB0000293620
North American Income,North America,Fixed Interest,7.44,30/06/2014,GB0000293620
North Atlantic Smaller Companies,North American Smaller Companies,Not reported,,,
Northern 2 VCT,VCT Generalist,Not reported,,,
Northern 3 VCT,VCT Generalist,Not reported,,,
Northern Investors Company,Private Equity,Not reported,,,
Northern Venture Trust,VCT Generalist,Not reported,,,
Octopus AIM VCT,VCT AIM Quoted,Not reported,,,
Octopus AIM VCT 2,VCT AIM Quoted,Not reported,,,
Octopus Apollo VCT,VCT Generalist,Not reported,,,
Octopus Eclipse VCT,VCT Generalist,Not reported,,,
Octopus Titan VCT 1,VCT Generalist,Not reported,,,
Octopus Titan VCT 2,VCT Generalist,Not reported,,,
Octopus Titan VCT 3,VCT Generalist,Not reported,,,
Octopus Titan VCT 4,VCT Generalist,Not reported,,,
Octopus Titan VCT 5,VCT Generalist,Not reported,,,
Octopus VCT,VCT Generalist,Not reported,,,
Octopus VCT 2,VCT Generalist,Not reported,,,
Octopus VCT 3,VCT Specialist: Environmental Pre Qualifying,Not reported,,,
Octopus VCT 4,VCT Specialist: Environmental Pre Qualifying,Not reported,,,
P2P Global Investments,Sector Specialist: Debt,Not reported,,,
Pacific Assets,Asia Pacific - Excluding Japan,Bangladesh,0.69,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,India,29.48,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Sri Lanka,0.3,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,China,3.57,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Hong Kong,4.92,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Indonesia,2.15,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Malaysia,5.11,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Philippines,7,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Singapore,6.8,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,South Korea,9.65,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Taiwan,17.34,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Thailand,6.73,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Cash/Cash Equiv.,6.26,30/06/2014,GB0006674385
Pacific Assets,Asia Pacific - Excluding Japan,Fixed Interest,0,30/06/2014,GB0006674385
Pacific Horizon,Asia Pacific - Excluding Japan,India,15,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,China,18,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Hong Kong,8,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Indonesia,1,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Malaysia,1,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Singapore,7,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,South Korea,28,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Taiwan,19,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Thailand,1,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Vietnam,1,30/06/2014,GB0006667470
Pacific Horizon,Asia Pacific - Excluding Japan,Cash/Cash Equiv.,1,30/06/2014,GB0006667470
Pantheon International Participations,Private Equity,Not reported,,,
Perpetual Income & Growth,UK Equity Income,Switzerland,6.12,30/06/2014,GB0006798424
Perpetual Income & Growth,UK Equity Income,UK,89.18,30/06/2014,GB0006798424
Perpetual Income & Growth,UK Equity Income,USA,4.88,30/06/2014,GB0006798424
Perpetual Income & Growth,UK Equity Income,Cash/Cash Equiv.,-0.18,30/06/2014,GB0006798424
Personal Assets,Global,Switzerland,3.7,30/06/2014,GB0006827546
Personal Assets,Global,UK,13.3,30/06/2014,GB0006827546
Personal Assets,Global,Australia,0.7,30/06/2014,GB0006827546
Personal Assets,Global,Canada,4.3,30/06/2014,GB0006827546
Personal Assets,Global,USA,33.3,30/06/2014,GB0006827546
Personal Assets,Global,Cash/Cash Equiv.,23.4,30/06/2014,GB0006827546
Personal Assets,Global,Fixed Interest,21.3,30/06/2014,GB0006827546
Phaunos Timber,Sector Specialist: Forestry & Timber,Not reported,,,
Picton Property Income,Split Capital Trust,Not reported,,,
Polar Capital Global Financials,Sector Specialist: Financials,Czech Republic,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Russia,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Turkey,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Belgium,2,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Finland,2,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,France,6,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Germany,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Greece,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Ireland,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Italy,3,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Norway,3,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Other European,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Spain,0,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Sweden,2,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Switzerland,7,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,UK,20,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Indonesia,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Japan,2,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Philippines,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Singapore,6,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Taiwan,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Thailand,1,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Brazil,2,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Other Latin America,2,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Canada,2,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,USA,26,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Cash/Cash Equiv.,4,30/06/2014,GB00B9XQT119
Polar Capital Global Financials,Sector Specialist: Financials,Fixed Interest,0,30/06/2014,GB00B9XQT119
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,Belgium,1,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,France,5,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,Ireland,1,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,Italy,1,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,Switzerland,15,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,UK,17,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,Australia,2,30/06/2014,GB00B6832P16
