observation_month,publication_type,source,file_format,download_success,parser_success,fields_available,notes
2008-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies31Jul08.xls,xls,ok,,,Keyfacts 31 July 2008
2008-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF31Jul08.pdf,pdf,,,,Keyfacts 31 July 2008
2008-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking31Jul2008.pdf,pdf,,,,Keyfacts 31 July 2008
2008-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0807.CSV,csv,,,,MIR 31 July 2008
2008-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0807.csv,csv,ok,,,MIR 31 July 2008
2008-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0807.CSV,csv,,,,MIR 31 July 2008
2008-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0807.CSV,csv,ok,,,MIR 31 July 2008
2008-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0807.CSV,csv,,,,MIR 31 July 2008
2008-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0807.csv,csv,ok,,,MIR 31 July 2008
2008-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0807.CSV,csv,,,,MIR 31 July 2008
2008-07,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Jul2008.pdf,pdf,,,,AIC Stats - July 2008
2008-08,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies31Aug08.xls,xls,ok,,,Keyfacts 31 August 2008
2008-08,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF31Aug08.pdf,pdf,,,,Keyfacts 31 August 2008
2008-08,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking31Aug2008.pdf,pdf,,,,Keyfacts 31 August 2008
2008-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0808.CSV,csv,,,,MIR 31 August 2008
2008-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0808.csv,csv,ok,,,MIR 31 August 2008
2008-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0808.CSV,csv,,,,MIR 31 August 2008
2008-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0808.CSV,csv,ok,,,MIR 31 August 2008
2008-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0808.CSV,csv,,,,MIR 31 August 2008
2008-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0808.csv,csv,ok,,,MIR 31 August 2008
2008-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0808.CSV,csv,,,,MIR 31 August 2008
2008-08,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Aug2008.pdf,pdf,,,,AIC Stats - August 2008
2008-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies30Sep08.xls,xls,ok,,,Keyfacts 30 September 2008
2008-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF30Sep08.pdf,pdf,,,,Keyfacts 30 September 2008
2008-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking30Sep2008.pdf,pdf,,,,Keyfacts 30 September 2008
2008-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0809.CSV,csv,,,,MIR 30 September 2008
2008-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0809.csv,csv,ok,,,MIR 30 September 2008
2008-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0809.CSV,csv,,,,MIR 30 September 2008
2008-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0809.CSV,csv,ok,,,MIR 30 September 2008
2008-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0809.CSV,csv,,,,MIR 30 September 2008
2008-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0809.csv,csv,ok,,,MIR 30 September 2008
2008-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0809.CSV,csv,,,,MIR 30 September 2008
2008-09,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats30Sep2008.pdf,pdf,,,,AIC Stats - September 2008
2008-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies31Oct08.xls,xls,ok,,,Keyfacts 31 October 2008
2008-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF31Oct08.pdf,pdf,,,,Keyfacts 31 October 2008
2008-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking31Oct2008.pdf,pdf,,,,Keyfacts 31 October 2008
2008-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0810.CSV,csv,,,,MIR 31 October 2008
2008-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0810.csv,csv,ok,,,MIR 31 October 2008
2008-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0810.CSV,csv,,,,MIR 31 October 2008
2008-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0810.CSV,csv,ok,,,MIR 31 October 2008
2008-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0810.CSV,csv,,,,MIR 31 October 2008
2008-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0810.csv,csv,ok,,,MIR 31 October 2008
2008-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0810.CSV,csv,,,,MIR 31 October 2008
2008-10,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Oct2008.pdf,pdf,,,,AIC Stats - October 2008
2008-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies30Nov08.xls,xls,ok,,,Keyfacts 30 November 2008
2008-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF30Nov08.pdf,pdf,,,,Keyfacts 30 November 2008
2008-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking30Nov2008.pdf,pdf,,,,Keyfacts 30 November 2008
2008-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0811.CSV,csv,,,,MIR 30 November 2008
2008-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0811.csv,csv,ok,,,MIR 30 November 2008
2008-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0811.CSV,csv,,,,MIR 30 November 2008
2008-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0811.CSV,csv,ok,,,MIR 30 November 2008
2008-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0811.CSV,csv,,,,MIR 30 November 2008
2008-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0811.csv,csv,ok,,,MIR 30 November 2008
2008-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0811.CSV,csv,,,,MIR 30 November 2008
2008-11,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats30Nov2008.pdf,pdf,,,,AIC Stats - November 2008
2008-12,corporate_activity,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICCorporateActivity2008.xlsx,xlsx,ok,,,Corporate Activity 2008
2008-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies31Dec08.xls,xls,ok,,,Keyfacts 31 December 2008
2008-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF31Dec08.pdf,pdf,,,,Keyfacts 31 December 2008
2008-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking31Dec2008.pdf,pdf,,,,Keyfacts 31 December 2008
2008-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0812.CSV,csv,,,,MIR 31 December 2008
2008-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0812.csv,csv,ok,,,MIR 31 December 2008
2008-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0812.CSV,csv,,,,MIR 31 December 2008
2008-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0812.CSV,csv,ok,,,MIR 31 December 2008
2008-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0812.CSV,csv,,,,MIR 31 December 2008
2008-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0812.csv,csv,ok,,,MIR 31 December 2008
2008-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0812.CSV,csv,,,,MIR 31 December 2008
2008-12,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Dec2008.pdf,pdf,,,,AIC Stats - December 2008
2009-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies31Jan09.xls,xls,ok,,,Keyfacts 31 January 2009
2009-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF31Jan09.pdf,pdf,,,,Keyfacts 31 January 2009
2009-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking31Jan2009.pdf,pdf,,,,Keyfacts 31 January 2009
2009-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0901.csv,csv,,,,MIR 31 January 2009
2009-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0901.csv,csv,ok,,,MIR 31 January 2009
2009-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0901.csv,csv,,,,MIR 31 January 2009
2009-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0901.csv,csv,ok,,,MIR 31 January 2009
2009-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0901.csv,csv,,,,MIR 31 January 2009
2009-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0901.csv,csv,ok,,,MIR 31 January 2009
2009-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0901.CSV,csv,,,,MIR 31 January 2009
2009-01,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Jan2009.pdf,pdf,,,,AIC Stats - January 2009
2009-02,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies28Feb09.xls,xls,ok,,,Keyfacts 28 February 2009
2009-02,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF28Feb09.pdf,pdf,,,,Keyfacts 28 February 2009
2009-02,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking28Feb2009.pdf,pdf,,,,Keyfacts 28 February 2009
2009-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0902.csv,csv,,,,MIR 28 February 2009
2009-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0902.csv,csv,ok,,,MIR 28 February 2009
2009-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0902.csv,csv,,,,MIR 28 February 2009
2009-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0902.csv,csv,ok,,,MIR 28 February 2009
2009-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0902.csv,csv,,,,MIR 28 February 2009
2009-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0902.csv,csv,ok,,,MIR 28 February 2009
2009-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0902.CSV,csv,,,,MIR 28 February 2009
2009-02,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats28Feb2009.pdf,pdf,,,,AIC Stats - February 2009
2009-03,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies31Mar09.xls,xls,ok,,,Keyfacts 31 March 2009
2009-03,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF31Mar09.pdf,pdf,,,,Keyfacts 31 March 2009
2009-03,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking31Mar2009.pdf,pdf,,,,Keyfacts 31 March 2009
2009-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0903.csv,csv,,,,MIR 31 March 2009
2009-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0903.csv,csv,ok,,,MIR 31 March 2009
2009-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0903.csv,csv,,,,MIR 31 March 2009
2009-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0903.csv,csv,ok,,,MIR 31 March 2009
2009-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0903.csv,csv,,,,MIR 31 March 2009
2009-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0903.csv,csv,ok,,,MIR 31 March 2009
2009-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0903.CSV,csv,,,,MIR 31 March 2009
2009-03,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Mar2009.pdf,pdf,,,,AIC Stats - March 2009
2009-04,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies30Apr09.xls,xls,ok,,,Keyfacts 30 April 2009
2009-04,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF31Apr09.pdf,pdf,,,,Keyfacts 30 April 2009
2009-04,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking30Apr2009.pdf,pdf,,,,Keyfacts 30 April 2009
2009-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0904.csv,csv,,,,MIR 30 April 2009
2009-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0904.csv,csv,ok,,,MIR 30 April 2009
2009-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0904.csv,csv,,,,MIR 30 April 2009
2009-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0904.csv,csv,ok,,,MIR 30 April 2009
2009-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0904.csv,csv,,,,MIR 30 April 2009
2009-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0904.csv,csv,ok,,,MIR 30 April 2009
2009-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0904.CSV,csv,,,,MIR 30 April 2009
2009-04,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats30Apr2009.pdf,pdf,,,,AIC Stats - April 2009
2009-05,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies31May09.xls,xls,ok,,,Keyfacts 31 May 2009
2009-05,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF31May09.pdf,pdf,,,,Keyfacts 31 May 2009
2009-05,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking31May2009.pdf,pdf,,,,Keyfacts 31 May 2009
2009-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0905.csv,csv,,,,MIR 31 May 2009
2009-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0905.csv,csv,ok,,,MIR 31 May 2009
2009-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0905.csv,csv,,,,MIR 31 May 2009
2009-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0905.csv,csv,ok,,,MIR 31 May 2009
2009-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0905.csv,csv,,,,MIR 31 May 2009
2009-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0905.csv,csv,ok,,,MIR 31 May 2009
2009-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0905.CSV,csv,,,,MIR 31 May 2009
2009-05,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31May2009.pdf,pdf,,,,AIC Stats - May 2009
2009-06,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies30Jun09.xls,xls,ok,,,Keyfacts 30 June 2009
2009-06,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF30Jun09.pdf,pdf,,,,Keyfacts 30 June 2009
2009-06,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking30Jun2009.pdf,pdf,,,,Keyfacts 30 June 2009
2009-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0906.csv,csv,,,,MIR 30 June 2009
2009-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0906.csv,csv,ok,,,MIR 30 June 2009
2009-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0906.csv,csv,,,,MIR 30 June 2009
2009-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0906.csv,csv,ok,,,MIR 30 June 2009
2009-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0906.csv,csv,,,,MIR 30 June 2009
2009-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0906.csv,csv,ok,,,MIR 30 June 2009
2009-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0906.CSV,csv,,,,MIR 30 June 2009
2009-06,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats30Jun2009.pdf,pdf,,,,AIC Stats - June 2009
2009-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies31Jul09.xls,xls,ok,,,Keyfacts 31 July 2009
2009-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/KF31Jul09.pdf,pdf,,,,Keyfacts 31 July 2009
2009-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ManagerRanking31Jul2009.pdf,pdf,,,,Keyfacts 31 July 2009
2009-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV0907.csv,csv,,,,MIR 31 July 2009
2009-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ErrataAdditional0907.csv,csv,ok,,,MIR 31 July 2009
2009-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO0907.csv,csv,,,,MIR 31 July 2009
2009-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR0907.csv,csv,ok,,,MIR 31 July 2009
2009-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC0907.csv,csv,,,,MIR 31 July 2009
2009-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional0907.csv,csv,ok,,,MIR 31 July 2009
2009-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR0907.CSV,csv,,,,MIR 31 July 2009
2009-07,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Jul2009.pdf,pdf,,,,AIC Stats - July 2009
2009-08,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AllCompanies31Aug09.xls,xls,ok,,,Keyfacts 31 August 2009
